Open,High,Low,Close,Adj Close,Volume
426.760009765625,432.5199890136719,426.57000732421875,428.1499938964844,424.9595947265625,16899100
431.6600036621094,431.94000244140625,426.29998779296875,426.5899963378906,423.4112243652344,14882400
428.0,433.1700134277344,425.79998779296875,431.95001220703125,428.7313232421875,17644100
437.44000244140625,438.5,432.1000061035156,432.5299987792969,429.3069763183594,29749100
415.3599853515625,416.1600036621094,406.29998779296875,406.3500061035156,403.3220520019531,53971000
409.010009765625,415.5,407.5,410.3699951171875,407.31207275390625,24230400
409.79998779296875,410.4200134277344,405.57000732421875,408.4599914550781,405.4162902832031,19672300
408.3699951171875,414.8999938964844,408.0799865722656,411.4599914550781,408.39398193359375,17626000
412.4200134277344,420.45001220703125,410.5199890136719,420.17999267578125,417.04901123046875,26681800
421.2799987792969,426.8500061035156,419.8800048828125,425.42999267578125,422.2598571777344,19901800
425.32000732421875,426.5,421.7799987792969,422.5400085449219,419.39141845703125,16891400
422.5199890136719,424.80999755859375,416.0,418.010009765625,414.8951721191406,24503300
418.25,424.44000244140625,417.20001220703125,423.0299987792969,419.87774658203125,19401200
421.6400146484375,429.3299865722656,418.2099914550781,425.20001220703125,422.0316162109375,21502200
425.0,428.1700134277344,420.0,426.8900146484375,423.7090148925781,30246900
419.82000732421875,422.79998779296875,413.6400146484375,415.0,411.9075927734375,28247600
414.8699951171875,418.3999938964844,412.1000061035156,415.760009765625,412.66192626953125,24727000
413.1099853515625,417.94000244140625,411.54998779296875,417.7900085449219,414.67681884765625,18133500
416.8699951171875,417.2900085449219,410.5799865722656,415.489990234375,412.3939208984375,19191700
419.5,419.7799987792969,410.2900085449219,412.8699951171875,410.61370849609375,20780200
411.3699951171875,417.3999938964844,411.05999755859375,417.0,414.7211608886719,24814600
418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,416.5013732910156,27691100
419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,425.6510925292969,23458900
425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,420.6784362792969,18332400
420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,421.1458435058594,16271900
421.57000732421875,433.0,421.30999755859375,430.9800109863281,428.6247863769531,20207200
429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,428.84356689453125,18302000
433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,435.0295715332031,26009400
437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,440.20111083984375,21697800
442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,441.14593505859375,18821000
442.6000061035156,448.3299865722656,440.5,446.0199890136719,443.58251953125,19144400
444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,440.9072570800781,18469500
444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,446.5363464355469,19200200
449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,447.10321044921875,20834800
448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,444.8257141113281,20177800
447.2699890136719,452.17999267578125,445.2799987792969,451.5899963378906,449.12213134765625,23598800
451.010009765625,455.2900085449219,449.57000732421875,454.4599914550781,451.9764404296875,22733500
451.32000732421875,452.6499938964844,437.0199890136719,437.3900146484375,434.999755859375,24444500
441.6199951171875,443.17999267578125,436.32000732421875,437.0299987792969,434.6416931152344,22963700
433.1099853515625,443.739990234375,428.6300048828125,436.6000061035156,434.21405029296875,64263700
436.739990234375,437.6499938964844,432.8299865722656,435.25,432.8714294433594,19152500
434.6499938964844,439.6000061035156,434.19000244140625,439.3299865722656,436.9291076660156,7164500
439.0799865722656,440.94000244140625,436.6300048828125,438.1099853515625,435.7157897949219,8194200
434.6000061035156,435.2200012207031,426.3500061035156,430.5299987792969,428.1772155761719,18117700
426.05999755859375,427.54998779296875,421.8999938964844,424.8299865722656,422.5083312988281,13158700
426.1000061035156,426.7300109863281,420.6600036621094,421.5,419.1965637207031,13246500
425.5299987792969,426.07000732421875,414.8500061035156,418.5799865722656,416.2925109863281,16896500
421.0799865722656,424.0299987792969,419.5400085449219,423.3500061035156,421.0364685058594,16662900
428.0,434.32000732421875,425.4800109863281,427.8500061035156,425.5118713378906,20573600
429.0,430.6499938964844,420.79998779296875,422.3699951171875,420.0617980957031,18139100
423.4599914550781,426.9700012207031,421.5400085449219,424.55999755859375,422.2398681640625,15054600
424.6300048828125,424.7099914550781,415.0199890136719,418.95001220703125,416.6604919433594,20201100
415.239990234375,418.5,412.2900085449219,417.19000244140625,414.9101257324219,17604800
417.80999755859375,419.739990234375,410.7200012207031,415.6700134277344,413.3984375,16935900
419.1300048828125,428.1499938964844,418.2699890136719,426.30999755859375,423.98028564453125,19637800
428.70001220703125,429.489990234375,424.3900146484375,424.5799865722656,422.25970458984375,15300000
434.0899963378906,434.4800109863281,428.1700134277344,429.0299987792969,426.6854248046875,26197500
430.20001220703125,430.8999938964844,425.6000061035156,428.5,426.1582946777344,26085700
437.55999755859375,447.2699890136719,436.0,446.20001220703125,443.7616271972656,27803800
442.0,446.75,441.5,446.7099914550781,444.2687683105469,18389300
445.1600036621094,446.6499938964844,441.3999938964844,444.05999755859375,441.6332702636719,15549500
424.010009765625,435.20001220703125,423.5,434.55999755859375,432.1851806640625,35647800
434.6000061035156,448.3800048828125,431.3800048828125,447.20001220703125,444.7561340332031,23491700
446.69000244140625,446.8800048828125,440.3999938964844,442.3299865722656,439.9127197265625,23581400
418.7699890136719,422.8599853515625,413.1600036621094,414.989990234375,412.7221374511719,54586300
418.9800109863281,420.69000244140625,414.9100036621094,415.05999755859375,412.7917785644531,34161900
411.6000061035156,415.4100036621094,408.6600036621094,410.9200134277344,408.6744079589844,25679100
412.69000244140625,413.9200134277344,409.739990234375,412.3699951171875,410.116455078125,20532100
412.3500061035156,413.8299865722656,410.3999938964844,413.2900085449219,411.0314636230469,16316700
414.0,418.20001220703125,414.0,415.82000732421875,413.547607421875,16309800
416.4800109863281,418.6499938964844,408.1000061035156,409.75,407.5107727050781,22886800
413.7099914550781,415.4599914550781,410.9200134277344,412.2200012207031,409.96728515625,20817900
409.6400146484375,412.489990234375,409.29998779296875,411.44000244140625,409.1915588378906,18140600
407.2099914550781,410.75,404.3699951171875,409.0400085449219,406.8046569824219,19121700
407.0,411.0,406.3599853515625,410.5400085449219,408.2964782714844,23891700
407.7900085449219,408.9100036621094,405.8800048828125,408.42999267578125,406.1979675292969,22758500
408.0,410.6000061035156,406.5,409.6400146484375,407.4013977050781,21423100
407.8800048828125,415.489990234375,407.6499938964844,414.7699890136719,412.5033264160156,24114200
415.2900085449219,419.30999755859375,412.5400085449219,416.1300048828125,414.6857604980469,23508700
417.3399963378906,418.04998779296875,407.8900146484375,408.2099914550781,406.793212890625,27524800
408.510009765625,409.3699951171875,399.32000732421875,404.0,402.59783935546875,26443700
401.1000061035156,401.9200134277344,396.70001220703125,397.8999938964844,396.51898193359375,29387400
398.010009765625,403.6000061035156,394.25,399.7300109863281,398.3426513671875,19619000
401.2699890136719,405.739990234375,392.1700134277344,392.5299987792969,391.16766357421875,21127400
392.6600036621094,397.6300048828125,386.57000732421875,396.989990234375,395.6121520996094,32845700
398.82000732421875,398.82000732421875,386.1600036621094,388.489990234375,387.14166259765625,23007700
383.3999938964844,392.5799865722656,381.0,388.6099853515625,387.26123046875,29342900
389.3399963378906,401.6700134277344,388.80999755859375,401.0199890136719,399.628173828125,23433100
394.2799987792969,402.1499938964844,392.67999267578125,396.8900146484375,395.5125427246094,23304600
392.32000732421875,394.79998779296875,385.5400085449219,393.30999755859375,391.9449462890625,22034100
385.8399963378906,386.3999938964844,377.2200012207031,380.1600036621094,378.8406066894531,32840100
379.0,386.0,376.9100036621094,380.45001220703125,379.12957763671875,30380200
382.95001220703125,385.2200012207031,378.95001220703125,383.2699890136719,381.9397888183594,24253600
383.1600036621094,385.32000732421875,377.45001220703125,378.7699890136719,377.45538330078125,20473000
379.7799987792969,390.2300109863281,379.510009765625,388.55999755859375,387.21142578125,19952800
386.70001220703125,392.7099914550781,385.57000732421875,388.70001220703125,387.3509521484375,22474300
387.07000732421875,387.3699951171875,381.1000061035156,383.5199890136719,382.18890380859375,19486900
385.5299987792969,389.67999267578125,384.0,387.82000732421875,386.4740295410156,19185500
385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,385.49737548828125,18470500
383.2200012207031,391.739990234375,382.79998779296875,391.260009765625,389.9020690917969,39675900
395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,391.7157287597656,21004500
393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,393.7885437011719,15775000
395.0,395.30999755859375,388.57000732421875,389.9700012207031,388.6165466308594,16108400
390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,389.2243957519531,13766800
388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,377.48529052734375,21632000
372.5400085449219,377.07000732421875,367.239990234375,375.3900146484375,374.087158203125,35184700
374.6499938964844,382.8500061035156,373.2300109863281,382.19000244140625,380.8635559082031,19689500
377.9700012207031,385.0799865722656,376.6199951171875,382.1400146484375,380.813720703125,16092600
374.7900085449219,377.4800109863281,369.3500061035156,373.1099853515625,371.8150329589844,30198000
364.1300048828125,374.5899963378906,359.4800109863281,359.8399963378906,358.59112548828125,49209900
350.8800048828125,371.0,344.7900085449219,357.8599853515625,356.61798095703125,50425000
368.260009765625,373.6499938964844,350.25,354.55999755859375,353.3294372558594,35868900
353.5400085449219,393.2300109863281,353.1000061035156,390.489990234375,389.13470458984375,50199700
382.05999755859375,383.8999938964844,367.79998779296875,381.3500061035156,380.0264587402344,38024400
380.6400146484375,390.04998779296875,378.8900146484375,388.45001220703125,387.1018371582031,23839200
393.2200012207031,394.6499938964844,384.2099914550781,387.80999755859375,386.4640197753906,19251200
388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,384.3912658691406,17199900
380.6700134277344,381.6099853515625,368.0,371.6099853515625,370.32025146484375,21967800
373.75,374.32000732421875,366.8900146484375,367.7799987792969,366.5035400390625,21120200
362.82000732421875,364.4800109863281,355.6700134277344,359.1199951171875,357.87359619140625,20807300
363.3800048828125,367.7699890136719,359.8599853515625,366.82000732421875,365.5469055175781,19485000
376.05999755859375,380.3900146484375,373.0199890136719,374.3900146484375,373.0906066894531,20545500
375.70001220703125,388.45001220703125,375.19000244140625,387.29998779296875,385.9557800292969,22232300
387.0,392.1600036621094,384.6000061035156,391.8500061035156,390.4900207519531,18973200
391.9599914550781,392.739990234375,386.6400146484375,391.1600036621094,389.8023986816406,16579400
391.29998779296875,395.1000061035156,390.3800048828125,394.0400085449219,392.67242431640625,14974000
390.29998779296875,396.6600036621094,384.44000244140625,395.260009765625,393.88818359375,36461100
431.1099853515625,436.989990234375,424.8999938964844,425.3999938964844,423.9235534667969,58938100
431.739990234375,439.44000244140625,429.989990234375,435.2799987792969,433.769287109375,30757400
432.8699951171875,439.5,432.1099853515625,436.1700134277344,434.65618896484375,20136100
432.20001220703125,437.7300109863281,431.1700134277344,433.30999755859375,431.8061218261719,15104200
433.8399963378906,438.1199951171875,431.1099853515625,433.3500061035156,431.8459777832031,23295300
437.92999267578125,443.6700134277344,435.6600036621094,438.1700134277344,436.6492614746094,23491300
440.0,440.739990234375,435.8800048828125,438.7300109863281,437.20733642578125,15324200
445.94000244140625,449.3699951171875,439.7799987792969,449.260009765625,447.70074462890625,22821900
447.7799987792969,450.6700134277344,445.3599853515625,449.1400146484375,447.5812072753906,23618800
448.1400146484375,453.8999938964844,448.1400146484375,452.94000244140625,451.36798095703125,19902800
450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,452.3863220214844,21992300
452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,453.5244445800781,23849800
450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,458.11688232421875,21336500
455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,457.4180603027344,15441800
454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,451.8272399902344,19216900
454.95001220703125,460.25,453.8999938964844,454.8599853515625,454.11346435546875,18025600
449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,449.441162109375,16883500
456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,459.93389892578125,20974300
461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,456.609375,17086300
461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,457.9272155761719,13974800
459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,459.60443115234375,34770500
457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,461.2118225097656,16626500
461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,462.2101745605469,15743800
464.0,465.69000244140625,463.0199890136719,463.8699951171875,463.1086730957031,14162700
464.9599914550781,469.6499938964844,464.0299987792969,467.67999267578125,466.91241455078125,20131700
470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,469.6080017089844,15285600
469.70001220703125,473.42999267578125,468.6199951171875,472.75,471.97412109375,16469900
471.19000244140625,472.79998779296875,466.9599914550781,470.9200134277344,470.1471252441406,15375900
470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,471.8443298339844,16399200
475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,478.0840759277344,18950600
476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,474.18048095703125,16814500
475.2099914550781,480.69000244140625,475.0,479.1400146484375,478.3536376953125,15626100
475.3999938964844,478.739990234375,474.0799865722656,478.0400085449219,477.25543212890625,15414100
478.0,481.0,474.4599914550781,480.239990234375,479.4518127441406,17526500
482.2300109863281,483.4599914550781,476.8699951171875,477.3999938964844,476.6164855957031,37576200
478.2099914550781,487.75,472.510009765625,486.0,485.2023620605469,24864000
488.95001220703125,491.8500061035156,486.79998779296875,490.1099853515625,489.30560302734375,22305600
492.0400085449219,494.55999755859375,489.3900146484375,492.2699890136719,491.4620666503906,17495100
492.9800109863281,498.0400085449219,492.80999755859375,497.45001220703125,496.6335754394531,21578900
497.54998779296875,499.29998779296875,493.0299987792969,495.94000244140625,495.1260681152344,34539200
497.0400085449219,500.760009765625,495.3299865722656,497.4100036621094,496.5936584472656,28369000
496.4700012207031,498.04998779296875,490.9800109863281,492.04998779296875,491.242431640625,19945400
489.989990234375,493.5,488.70001220703125,491.0899963378906,490.2840270996094,16319600
493.80999755859375,500.1300048828125,493.44000244140625,498.8399963378906,498.02130126953125,13984800
497.3800048828125,498.75,495.2300109863281,497.7200012207031,496.90313720703125,13981600
497.239990234375,498.20001220703125,494.1099853515625,496.6199951171875,495.804931640625,11846600
500.29998779296875,506.7799987792969,499.739990234375,503.510009765625,502.68365478515625,18659500
503.04998779296875,504.44000244140625,497.75,501.4800109863281,500.656982421875,16492100
498.4700012207031,505.0299987792969,497.79998779296875,503.32000732421875,502.49395751953125,16459500
501.5199890136719,503.9700012207031,501.0299987792969,503.0199890136719,502.1944274902344,12058800
503.0199890136719,508.29998779296875,502.7900085449219,505.82000732421875,504.9898376464844,14927200
505.17999267578125,506.7200012207031,501.8900146484375,505.6199951171875,504.7901611328125,15154400
505.67999267578125,513.3699951171875,505.6199951171875,511.70001220703125,510.8601989746094,17503100
514.47998046875,514.6400146484375,507.42999267578125,510.04998779296875,509.212890625,21209700
506.7099914550781,512.0900268554688,505.54998779296875,510.05999755859375,509.2228698730469,14066800
510.9700012207031,511.20001220703125,505.2699890136719,505.2699890136719,504.44073486328125,13868600
506.75,506.7900085449219,500.70001220703125,505.8699951171875,505.0397644042969,16396600
508.7699890136719,513.6699829101562,507.29998779296875,510.8800048828125,510.0415344238281,16107000
512.469970703125,518.2899780273438,510.3599853515625,513.7100219726562,512.866943359375,19125700
514.0800170898438,515.0,510.1199951171875,512.5,511.65887451171875,14308000
515.530029296875,517.6199951171875,511.55999755859375,512.5700073242188,511.728759765625,16469200
515.1699829101562,515.9500122070312,509.44000244140625,513.239990234375,512.3976440429688,26380400
555.22998046875,555.4500122070312,531.9000244140625,533.5,532.6243896484375,51617300
535.0,535.7999877929688,520.8599853515625,524.1099853515625,523.2498168945312,28977600
528.27001953125,538.25,528.1300048828125,535.6400146484375,534.7609252929688,25349000
537.1799926757812,537.2999877929688,527.239990234375,527.75,526.8838500976562,19171600
530.9000244140625,531.7000122070312,524.030029296875,524.9400024414062,524.0784912109375,21355700
526.7999877929688,528.0900268554688,517.5499877929688,520.8400268554688,519.9852294921875,16079100
522.5999755859375,524.6599731445312,519.4099731445312,522.0399780273438,521.1832275390625,15531000
522.2999877929688,527.5900268554688,519.719970703125,521.77001953125,520.9136962890625,20194400
523.75,530.97998046875,522.7000122070312,529.239990234375,528.3713989257812,18667000
532.1099853515625,532.7000122070312,519.3699951171875,520.5800170898438,519.7256469726562,19619200
522.5599975585938,525.9500122070312,520.1400146484375,522.47998046875,521.6224975585938,20269100
522.77001953125,526.0999755859375,519.0800170898438,520.1699829101562,519.3162841796875,25213300
521.5900268554688,522.8200073242188,514.02001953125,517.0999755859375,516.2512817382812,23760600
515.0,515.1599731445312,508.54998779296875,509.7699890136719,508.933349609375,21481000
509.8699951171875,511.0,504.44000244140625,505.7200012207031,504.8900146484375,27723000
503.69000244140625,507.6300048828125,502.7200012207031,504.239990234375,504.239990234375,18443300
504.25,510.7300109863281,502.4100036621094,507.2300109863281,507.2300109863281,24324200
506.6300048828125,508.19000244140625,504.1199951171875,504.260009765625,504.260009765625,21638600
504.3599853515625,504.9800109863281,498.510009765625,502.0400085449219,502.0400085449219,30835700
502.0,507.2900085449219,499.8999938964844,506.739990234375,506.739990234375,17277900
507.0899963378906,511.0899963378906,505.5,509.6400146484375,509.6400146484375,18015600
508.6600036621094,509.6000061035156,504.489990234375,506.69000244140625,506.69000244140625,20961600
500.4700012207031,506.0,496.80999755859375,505.1199951171875,505.1199951171875,18128000
503.7900085449219,507.7900085449219,502.32000732421875,505.3500061035156,505.3500061035156,16345100
504.29998779296875,508.1499938964844,503.1499938964844,507.9700012207031,507.9700012207031,15509500
509.07000732421875,511.9700012207031,492.3699951171875,495.0,495.0,31994800
498.1099853515625,501.20001220703125,495.0299987792969,498.20001220703125,498.20001220703125,16771000
501.42999267578125,502.25,497.70001220703125,498.4100036621094,498.4100036621094,14410500
502.9800109863281,503.2300109863281,496.7200012207031,500.3699951171875,500.3699951171875,21611800
502.25,503.1700134277344,497.8800048828125,501.010009765625,501.010009765625,18881600
506.6499938964844,512.5499877929688,503.8500061035156,509.8999938964844,509.8999938964844,23624900
508.7900085449219,515.469970703125,507.0,515.3599853515625,515.3599853515625,17143800
516.8800048828125,517.22998046875,508.6000061035156,509.0400085449219,509.0400085449219,19711900
510.6199951171875,511.2900085449219,505.92999267578125,510.0199890136719,510.0199890136719,15816600
511.489990234375,513.0700073242188,507.6600036621094,508.45001220703125,508.45001220703125,18913700
510.55999755859375,519.2999877929688,510.30999755859375,517.9299926757812,517.9299926757812,52371500
515.5900268554688,517.739990234375,512.5449829101562,515.9400024414062,515.9400024414062,5513493
